AtcoCode,CommonName,StopType,ShortCommonName,Street,Longitude,Latitude,ModifiedDate,CreatedDate,LocalityName,Easting,Northing
700000000186,The Cabin,BusCoachTramOnStreetPoint,,,-5.966085952,54.6127376744,09/07/2020,09/07/2020,Belfast Metro Ops,331456,375739
700000000187,Avoniel,BusCoachTramOnStreetPoint,,,-5.89850189,54.596263,09/07/2020,09/07/2020,Belfast Metro Ops,335876,374033
700000000188,Woodvale Parade,BusCoachTramOnStreetPoint,,,-5.9671762838,54.6115721448,09/07/2020,09/07/2020,Belfast Metro Ops,331389,375607
700000000189,Templemore Avenue,BusCoachTramOnStreetPoint,,,-5.9020319828,54.5952527033,09/07/2020,09/07/2020,Belfast Metro Ops,335652,373914
700000000190,Central Station,BusCoachTramOnStreetPoint,,,-5.9169851673,54.5951632234,09/07/2020,09/07/2020,Belfast Metro Ops,334686,373876
700000000191,Bretland House,BusCoachTramOnStreetPoint,,,-5.9138573793,54.6218306643,09/07/2020,09/07/2020,Belfast Metro Ops,334800,376850
700000000192,School of Denistry RVH,BusCoachTramOnStreetPoint,,,-5.9533529457,54.5935285728,09/07/2020,09/07/2020,Belfast Metro Ops,332341,373625
700000000194,Elliott Dynes Rehabilitation Unit,BusCoachTramOnStreetPoint,,,-5.9571267935,54.5917055105,09/07/2020,09/07/2020,Belfast Metro Ops,332103,373415
700000000195,Short Strand (Albert Bridge Road),BusCoachTramOnStreetPoint,,,-5.90838473,54.5954554,09/07/2020,09/07/2020,Belfast Metro Ops,335240,373925
700000000196,Power Plant Terminus RVH,BusCoachTramOnStreetPoint,,,-5.9579048591,54.590379891,09/07/2020,09/07/2020,Belfast Metro Ops,332057,373266
700000000198,RVH Stores,BusCoachTramOnStreetPoint,,,-5.958081829,54.590553591,09/07/2020,09/07/2020,Belfast Metro Ops,332045,373285
700000000199,East Bridge Street (Central Station),BusCoachTramOnStreetPoint,,,-5.91636801,54.59562206,09/07/2020,09/07/2020,Belfast Metro Ops,334724,373928
700000000200,Childrens Hospital,BusCoachTramOnStreetPoint,,,-5.9563783518,54.5924386207,09/07/2020,09/07/2020,Belfast Metro Ops,332149,373498
700000000201,Gelstons Corner,BusCoachTramOnStreetPoint,,,-5.877754305,54.6006093442,09/07/2020,09/07/2020,Belfast Metro Ops,337203,374558
700000000202,RVH Maternity Ward,BusCoachTramOnStreetPoint,,,-5.9543895013,54.593222643,09/07/2020,09/07/2020,Belfast Metro Ops,332275,373589
700000000203,Ranfurly Drive,BusCoachTramOnStreetPoint,,,-5.8749420989,54.6002275454,09/07/2020,09/07/2020,Belfast Metro Ops,337386,374521
700000000204,Institute Of Pathology,BusCoachTramOnStreetPoint,,,-5.9516233385,54.5946943017,09/07/2020,09/07/2020,Belfast Metro Ops,332449,373758
700000000205,78 Belmont Road,BusCoachTramOnStreetPoint,,,-5.8734469997,54.6001114305,09/07/2020,09/07/2020,Ulsterbus,337483,374511
700000000206,Institute Of Clinical Science,BusCoachTramOnStreetPoint,,,-5.9515088062,54.5948181518,09/07/2020,09/07/2020,Belfast Metro Ops,332456,373772
700000000207,98 Belmont Road,BusCoachTramOnStreetPoint,,,-5.8716037885,54.5998454137,09/07/2020,09/07/2020,Belfast Metro Ops,337603,374485
700000000208,Springvale (West Circular Road),BusCoachTramOnStreetPoint,,,-5.9719953585,54.5994939379,09/07/2020,09/07/2020,Belfast Metro Ops,331117,374254
700000000209,126 Belmont Road,BusCoachTramOnStreetPoint,,,-5.8693885919,54.5995907898,09/07/2020,09/07/2020,Belfast Metro Ops,337747,374461
700000000210,Springvale Parade,BusCoachTramOnStreetPoint,,,-5.9704911549,54.6001785267,09/07/2020,09/07/2020,Belfast Metro Ops,331212,374333
700000000211,Belmont Church Road,BusCoachTramOnStreetPoint,,,-5.8651610742,54.5996420739,09/07/2020,09/07/2020,Belfast Metro Ops,338020,374475
700000000212,Springvale Campus,BusCoachTramOnStreetPoint,,,-5.9687041792,54.601568157,09/07/2020,09/07/2020,Belfast Metro Ops,331323,374491
700000000213,Pine Lodge,BusCoachTramOnStreetPoint,,,-5.8630516942,54.6000271414,09/07/2020,09/07/2020,Belfast Metro Ops,338155,374522
700000000214,Workman Avenue,BusCoachTramOnStreetPoint,,,-5.9657678172,54.6024173236,09/07/2020,09/07/2020,Belfast Metro Ops,331510,374591
700000000215,212 Belmont Road,BusCoachTramOnStreetPoint,,,-5.8584585284,54.6005569292,09/07/2020,09/07/2020,Belfast Metro Ops,338450,374590
700000000216,Lanark Way,BusCoachTramOnStreetPoint,,,-5.9627181925,54.6015034738,09/07/2020,09/07/2020,Belfast Metro Ops,331710,374495
700000000217,37 Old Holywood Road,BusCoachTramOnStreetPoint,,,-5.8513198448,54.6065133,09/07/2020,09/07/2020,Belfast Metro Ops,338891,375267
700000000218,Springfield Road 197,BusCoachTramOnStreetPoint,,,-5.9603876641,54.599828966,09/07/2020,09/07/2020,Belfast Metro Ops,331866,374313
700000000219,Campbell College,BusCoachTramOnStreetPoint,,,-5.8537522921,54.6011743893,09/07/2020,09/07/2020,Belfast Metro Ops,338752,374668
700000000220,Blackstaff Bar,BusCoachTramOnStreetPoint,,,-5.9595807919,54.5989438285,09/07/2020,09/07/2020,Belfast Metro Ops,331921,374216
700000000221,Schomberg Avenue,BusCoachTramOnStreetPoint,,,-5.8523968515,54.6031090943,09/07/2020,09/07/2020,Belfast Metro Ops,338833,374886
700000000222,Peter Pan Complex,BusCoachTramOnStreetPoint,,,-5.9583363492,54.5978356657,09/07/2020,09/07/2020,Belfast Metro Ops,332005,374095
700000000223,2 Massey Avenue,BusCoachTramOnStreetPoint,,,-5.8480324177,54.6051610325,09/07/2020,09/07/2020,Belfast Metro Ops,339108,375123
700000000224,Grosvenor Road (Royal Hospital),BusCoachTramOnStreetPoint,,,-5.9537409598,54.5956645612,09/07/2020,09/07/2020,Belfast Metro Ops,332309,373862
700000000225,Netherleigh Mews,BusCoachTramOnStreetPoint,,,-5.8465587313,54.6043441283,09/07/2020,09/07/2020,Belfast Metro Ops,339206,375035
700000000226,Grosvenor Road Surgery,BusCoachTramOnStreetPoint,,,-5.9503139762,54.5951932559,09/07/2020,09/07/2020,Belfast Metro Ops,332532,373816
700000000227,Massey Avenue (Castlehill Road),BusCoachTramOnStreetPoint,,,-5.8443139575,54.6040615645,09/07/2020,09/07/2020,Belfast Metro Ops,339352,375008
700000000228,Grosvenor Road Post Office,BusCoachTramOnStreetPoint,,,-5.9478039619,54.5952585335,09/07/2020,09/07/2020,Belfast Metro Ops,332694,373828
700000000229,Cloverhill Gardens,BusCoachTramOnStreetPoint,,,-5.8415998495,54.6035819012,09/07/2020,09/07/2020,Belfast Metro Ops,339529,374960
700000000230,Cullingtree Road,BusCoachTramOnStreetPoint,,,-5.9461747373,54.5953476964,09/07/2020,09/07/2020,Belfast Metro Ops,332799,373841
700000000231,42 Massey Avenue,BusCoachTramOnStreetPoint,,,-5.8389509767,54.6024564121,09/07/2020,09/07/2020,Belfast Metro Ops,339704,374840
700000000232,Grosvenor Road PSNI Station,BusCoachTramOnStreetPoint,,,-5.93881772,54.59572208,09/07/2020,09/07/2020,Belfast Metro Ops,333273,373896
700000000233,Parliament Buildings,BusCoachTramOnStreetPoint,,,-5.83218366,54.6034046041,09/07/2020,09/07/2020,Belfast Metro Ops,340138,374959
700000000234,Grosvenor Road / Gt. Victoria St,BusCoachTramOnStreetPoint,,,-5.936390148,54.5957562675,09/07/2020,09/07/2020,Belfast Metro Ops,333430,373905
700000000235,I T Division,BusCoachTramOnStreetPoint,,,-5.827322844,54.6003260044,09/07/2020,09/07/2020,Belfast Metro Ops,340462,374626
700000000236,Dargan Road,BusCoachTramOnStreetPoint,,,-5.8979752239,54.6295525404,09/07/2020,09/07/2020,Belfast Metro Ops,335800,377740
700000000237,Castle Buildings,BusCoachTramOnStreetPoint,,,-5.8285240124,54.5985948312,09/07/2020,09/07/2020,Belfast Metro Ops,340391,374431
700000000238,Glengall St Ulsterbus Alighting,BusCoachTramOnStreetPoint,,,-5.9361018065,54.5950325537,09/07/2020,09/07/2020,Belfast Europa,333451,373825
700000000239,Sports Ground,BusCoachTramOnStreetPoint,,,-5.82883552,54.5972053,09/07/2020,09/07/2020,Belfast Metro Ops,340375,374275
700000000240,Europa Stand One,BusCoachTramOnStreetPoint,,,-5.9362936871,54.5949100369,09/07/2020,09/07/2020,Belfast Metro Ops,333439,373811
700000000241,Dundonald House,BusCoachTramOnStreetPoint,,,-5.8272197177,54.5955999368,09/07/2020,09/07/2020,Belfast Metro Ops,340485,374100
700000000242,Ballygomartin Pres Lecture Hall,BusCoachTramOnStreetPoint,,,-5.9733163455,54.6077911368,09/07/2020,09/07/2020,Belfast Metro Ops,331005,375175
700000000243,Craigantlet Buildings,BusCoachTramOnStreetPoint,,,-5.8276604553,54.5970552693,09/07/2020,09/07/2020,Belfast Metro Ops,340452,374261
700000000244,Ballygomartin Baptist Church,BusCoachTramOnStreetPoint,,,-5.9737988891,54.6068018959,09/07/2020,09/07/2020,Belfast Metro Ops,330977,375064
700000000245,Castle Buildings,BusCoachTramOnStreetPoint,,,-5.82861888,54.59870525,09/07/2020,09/07/2020,Belfast Metro Ops,340384,374443
700000000246,West Circular Crescent,BusCoachTramOnStreetPoint,,,-5.974237244,54.6057669892,09/07/2020,09/07/2020,Belfast Metro Ops,330952,374948
700000000247,Dept of Agriculture,BusCoachTramOnStreetPoint,,,-5.82760214,54.60097193,09/07/2020,09/07/2020,Belfast Metro Ops,340442,374697
700000000248,West Circular Road 117,BusCoachTramOnStreetPoint,,,-5.974590508,54.6042634436,09/07/2020,09/07/2020,Belfast Metro Ops,330934,374780
700000000249,Parliament Buildings,BusCoachTramOnStreetPoint,,,-5.8322158117,54.6032190079,09/07/2020,09/07/2020,Belfast Metro Ops,340136,374938
700000000250,West Circular Road Flat 8,BusCoachTramOnStreetPoint,,,-5.974555065,54.6024838458,09/07/2020,09/07/2020,Belfast Metro Ops,330942,374582
700000000251,Stormont (Massey Avenue Gates),BusCoachTramOnStreetPoint,,,-5.838650772,54.6022803332,09/07/2020,09/07/2020,Belfast Metro Ops,339724,374821
700000000252,West Circular Road 59,BusCoachTramOnStreetPoint,,,-5.9741355861,54.6009583807,09/07/2020,09/07/2020,Belfast Metro Ops,330974,374413
700000000253,15 Massey Avenue,BusCoachTramOnStreetPoint,,,-5.8412434766,54.6032970056,09/07/2020,09/07/2020,Belfast Metro Ops,339553,374929
700000000254,Aughnacloy Hillcrest,BusCoachTramOnStreetPoint,,Dungannon,-6.9822002423,54.4203655209,09/07/2020,09/07/2020,Dungannon,266120,352899
700000000255,Castlehill Road (Massey Avenue),BusCoachTramOnStreetPoint,,,-5.8444911646,54.6039299443,09/07/2020,09/07/2020,Belfast Metro Ops,339341,374993
700000000256,J P Corry,BusCoachTramOnStreetPoint,,,-5.9763781859,54.5975546947,09/07/2020,09/07/2020,Belfast Metro Ops,330840,374030
700000000257,Massey Green,BusCoachTramOnStreetPoint,,,-5.8494111725,54.604844108,09/07/2020,09/07/2020,Belfast Metro Ops,339020,375085
700000000258,Springfield Park,BusCoachTramOnStreetPoint,,,-5.9799856425,54.5975161324,09/07/2020,09/07/2020,Belfast Metro Ops,330607,374019
700000000259,Old Holywood Road,BusCoachTramOnStreetPoint,,,-5.8510169406,54.6040370187,09/07/2020,09/07/2020,Belfast Metro Ops,338919,374992
700000000260,712 Springfield Road.,BusCoachTramOnStreetPoint,,,-5.9835336043,54.5968026064,09/07/2020,09/07/2020,Belfast Metro Ops,330380,373933
700000000261,Schomberg Avenue,BusCoachTramOnStreetPoint,,,-5.8523378375,54.6030541364,09/07/2020,09/07/2020,Belfast Metro Ops,338837,374880
700000000262,Divismore Crescent,BusCoachTramOnStreetPoint,,,-5.986976927,54.5947574774,09/07/2020,09/07/2020,Belfast Metro Ops,330164,373699
700000000263,Campbell College,BusCoachTramOnStreetPoint,,,-5.8530549016,54.6017218802,09/07/2020,09/07/2020,Belfast Metro Ops,338795,374730
700000000264,Mount Alverno Garage,BusCoachTramOnStreetPoint,,,-5.9900850752,54.5929133376,09/07/2020,09/07/2020,Belfast Metro Ops,329969,373488
700000000265,Ormiston,BusCoachTramOnStreetPoint,,,-5.8598075387,54.6002124064,09/07/2020,09/07/2020,Belfast Metro Ops,338364,374549
700000000266,Whiterock Business Park,BusCoachTramOnStreetPoint,,,-5.99118895,54.5918624699,09/07/2020,09/07/2020,Belfast Metro Ops,329901,373369
700000000267,Strathearn Court,BusCoachTramOnStreetPoint,,,-5.8640876624,54.5997489235,09/07/2020,09/07/2020,Belfast Metro Ops,338089,374489
700000000268,Turf Lodge Shops,BusCoachTramOnStreetPoint,,,-5.9929190701,54.5897168443,09/07/2020,09/07/2020,Belfast Metro Ops,329796,373127
700000000269,Belmont Primary School,BusCoachTramOnStreetPoint,,,-5.86647626,54.5993507912,09/07/2020,09/07/2020,Belfast Metro Ops,337936,374440
700000000270,Monagh Road,BusCoachTramOnStreetPoint,,,-5.9917261295,54.5866062589,09/07/2020,09/07/2020,Belfast Metro Ops,329883,372783
700000000271,Belmont Park,BusCoachTramOnStreetPoint,,,-5.8685775832,54.5994147765,09/07/2020,09/07/2020,Belfast Metro Ops,337800,374443
700000000272,Aitnamona Crescent,BusCoachTramOnStreetPoint,,,-5.9913949447,54.5839053021,09/07/2020,09/07/2020,Belfast Metro Ops,329913,372483
700000000273,139 Belmont Road,BusCoachTramOnStreetPoint,,,-5.8729301996,54.5999316313,09/07/2020,09/07/2020,Belfast Metro Ops,337517,374492
700000000274,Monagh By-Pass (Glen Road),BusCoachTramOnStreetPoint,,,-5.9894077813,54.5821651714,09/07/2020,09/07/2020,Belfast Metro Ops,330047,372293
700000000275,Belmont Road (Gelstons Corner),BusCoachTramOnStreetPoint,,,-5.8764699998,54.6003082772,09/07/2020,09/07/2020,Belfast Metro Ops,337287,374527
700000000276,Opp Fruithill Park/Kennedy Way,BusCoachTramOnStreetPoint,,,-5.9875037111,54.5812529973,09/07/2020,09/07/2020,Belfast Metro Ops,330173,372195
700000000277,Botanic Avenue (Shaftsbury Square),BusCoachTramOnStreetPoint,,,-5.9334944532,54.5890759495,09/07/2020,09/07/2020,Belfast Metro Ops,333639,373167
700000000279,Botanic Avenue,BusCoachTramOnStreetPoint,,,-5.9324715356,54.5869739621,09/07/2020,09/07/2020,Belfast Metro Ops,333712,372935
700000000280,Stop After Council Depot,BusCoachTramOnStreetPoint,,,-5.9839762924,54.5790738391,09/07/2020,09/07/2020,Belfast Metro Ops,330408,371959
700000000281,College Green,BusCoachTramOnStreetPoint,,,-5.9319451451,54.5848445125,09/07/2020,09/07/2020,Belfast Metro Ops,333753,372699
700000000282,Os Kennedy Way Council Depot,BusCoachTramOnStreetPoint,,,-5.984418717,54.579198014,09/07/2020,09/07/2020,Belfast Metro Ops,330379,371972
700000000283,Rugby Road,BusCoachTramOnStreetPoint,,,-5.9292898378,54.5847362027,09/07/2020,09/07/2020,Belfast Metro Ops,333925,372692
700000000284,Fruithill Park,BusCoachTramOnStreetPoint,,,-5.9874657537,54.5810816532,09/07/2020,09/07/2020,Belfast Metro Ops,330176,372176
700000000285,Dudley Street,BusCoachTramOnStreetPoint,,,-5.926893152,54.5850186203,09/07/2020,09/07/2020,Belfast Metro Ops,334079,372728
700000000286,Monagh By-Pass (Glen Road),BusCoachTramOnStreetPoint,,,-5.9900255766,54.5821844211,09/07/2020,09/07/2020,Belfast Metro Ops,330007,372294
700000000287,University Avenue,BusCoachTramOnStreetPoint,,,-5.9237317596,54.5854316304,09/07/2020,09/07/2020,Belfast Metro Ops,334282,372780
700000000288,Aitnamona Crescent,BusCoachTramOnStreetPoint,,,-5.9917385237,54.5838391264,09/07/2020,09/07/2020,Belfast Metro Ops,329891,372475
700000000289,Ormeau Road (Agincourt Avenue),BusCoachTramOnStreetPoint,,,-5.9222441062,54.5840591524,09/07/2020,09/07/2020,Belfast Metro Ops,334382,372630
700000000290,Monagh Road,BusCoachTramOnStreetPoint,,,-5.9917614621,54.5865169967,09/07/2020,09/07/2020,Belfast Metro Ops,329881,372773
700000000291,Ormeau Park,BusCoachTramOnStreetPoint,,,-5.921441586,54.5817983104,09/07/2020,09/07/2020,Belfast Metro Ops,334442,372380
700000000292,Monagh Road Shops,BusCoachTramOnStreetPoint,,,-5.9929579406,54.5898702316,09/07/2020,09/07/2020,Belfast Metro Ops,329793,373144
700000000293,Candahar Street,BusCoachTramOnStreetPoint,,,-5.920594364,54.5805290867,09/07/2020,09/07/2020,Belfast Metro Ops,334500,372240
700000000294,Mount Alverno Garage,BusCoachTramOnStreetPoint,,,-5.9905435839,54.5927143008,09/07/2020,09/07/2020,Belfast Metro Ops,329940,373465
700000000295,South Parade,BusCoachTramOnStreetPoint,,,-5.9194122982,54.5789112306,09/07/2020,09/07/2020,Belfast Metro Ops,334582,372062
700000000296,New Barnsley Parade,BusCoachTramOnStreetPoint,,,-5.9872397585,54.5947618494,09/07/2020,09/07/2020,Belfast Metro Ops,330147,373699
700000000297,Ulidia,BusCoachTramOnStreetPoint,,,-5.9180264283,54.5771971293,09/07/2020,09/07/2020,Belfast Metro Ops,334677,371874
700000000298,665 Springfield Road.,BusCoachTramOnStreetPoint,,,-5.985618448,54.5956333574,09/07/2020,09/07/2020,Belfast Metro Ops,330249,373799
700000000299,Ballynafeigh,BusCoachTramOnStreetPoint,,,-5.9159961765,54.5742773541,09/07/2020,09/07/2020,Belfast Metro Ops,334818,371553
700000000300,651 Springfield Road.,BusCoachTramOnStreetPoint,,,-5.9840522596,54.5966405354,09/07/2020,09/07/2020,Belfast Metro Ops,330347,373914
700000000301,Nazareth House,BusCoachTramOnStreetPoint,,,-5.9147459612,54.5723656317,09/07/2020,09/07/2020,Belfast Metro Ops,334906,371343
700000000302,Springfield Park,BusCoachTramOnStreetPoint,,,-5.9799644022,54.5976325811,09/07/2020,09/07/2020,Belfast Metro Ops,330608,374032
700000000303,Rosetta (St John's Church),BusCoachTramOnStreetPoint,,,-5.9137741303,54.5696746626,09/07/2020,09/07/2020,Belfast Metro Ops,334977,371045
700000000304,Whiterock Orange Hall,BusCoachTramOnStreetPoint,,,-5.9747450837,54.5983449984,09/07/2020,09/07/2020,Belfast Metro Ops,330943,374121
700000000305,Hampton Park,BusCoachTramOnStreetPoint,,,-5.9134263583,54.5670714515,09/07/2020,09/07/2020,Belfast Metro Ops,335008,370756
700000000306,St. Aiden's,BusCoachTramOnStreetPoint,,,-5.9871431296,54.5938976954,09/07/2020,09/07/2020,Belfast Metro Ops,330156,373603
700000000307,Forestside,BusCoachTramOnStreetPoint,,,-5.9096789753,54.5647037974,09/07/2020,09/07/2020,Belfast Metro Ops,335259,370500
700000000308,Whiterock Leisure Centre,BusCoachTramOnStreetPoint,,,-5.9847778742,54.5929149176,09/07/2020,09/07/2020,Belfast Metro Ops,330312,373498
700000000309,Galwally,BusCoachTramOnStreetPoint,,,-5.9089589736,54.5651765453,09/07/2020,09/07/2020,Belfast Metro Ops,335304,370554
700000000310,Ballymurphy Road,BusCoachTramOnStreetPoint,,,-5.982217974,54.5918030586,09/07/2020,09/07/2020,Belfast Metro Ops,330481,373379
700000000311,Forestside,BusCoachTramOnStreetPoint,,,-5.9112902169,54.56464178,09/07/2020,09/07/2020,Belfast Metro Ops,335155,370490
700000000312,Whiterock Belfast Met. College,BusCoachTramOnStreetPoint,,,-5.9805953517,54.5911380639,09/07/2020,09/07/2020,Belfast Metro Ops,330588,373308
700000000313,Forster Green,BusCoachTramOnStreetPoint,,,-5.9090299917,54.5608442855,09/07/2020,09/07/2020,Belfast Metro Ops,335313,370071
700000000314,St. Maria Goretti Nursery Sch,BusCoachTramOnStreetPoint,,,-5.9767620321,54.5907505739,09/07/2020,09/07/2020,Belfast Metro Ops,330837,373272
700000000315,Saintfield Road (Mt.Oriel),BusCoachTramOnStreetPoint,,,-5.9089572627,54.5586677476,09/07/2020,09/07/2020,Belfast Metro Ops,335325,369829
700000000316,Brittons Parade,BusCoachTramOnStreetPoint,,,-5.9742719287,54.5904213959,09/07/2020,09/07/2020,Belfast Metro Ops,330999,373240
700000000317,Woodbreda,BusCoachTramOnStreetPoint,,,-5.9084398323,54.5540259268,09/07/2020,09/07/2020,Belfast Metro Ops,335374,369313
700000000318,Whiterock Road,BusCoachTramOnStreetPoint,,,-5.9714377927,54.5892328341,09/07/2020,09/07/2020,Belfast Metro Ops,331186,373113
700000000319,Beechill Park,BusCoachTramOnStreetPoint,,,-5.9085731777,54.5516984967,09/07/2020,09/07/2020,Belfast Metro Ops,335373,369054
700000000320,Brittons Parade,BusCoachTramOnStreetPoint,,,-5.9752595177,54.5904738649,09/07/2020,09/07/2020,Belfast Metro Ops,330935,373244
700000000321,Saintfield Road (Glenhugh Park),BusCoachTramOnStreetPoint,,,-5.9061373796,54.548842317,09/07/2020,09/07/2020,Belfast Metro Ops,335540,368741
700000000322,St. Maria Goretti Nursery Sch,BusCoachTramOnStreetPoint,,,-5.9772730711,54.5907411479,09/07/2020,09/07/2020,Belfast Metro Ops,330804,373270
700000000323,Forestside (Knockbreda Cemetry),BusCoachTramOnStreetPoint,,,-5.9102956222,54.5629264287,09/07/2020,09/07/2020,Belfast Metro Ops,335225,370301
700000000324,Whiterock Belfast Met. College,BusCoachTramOnStreetPoint,,,-5.980140462,54.590950774,09/07/2020,09/07/2020,Belfast Metro Ops,330618,373288
700000000325,Cromac Wood,BusCoachTramOnStreetPoint,,,-5.9256395351,54.5914213961,09/07/2020,09/07/2020,Belfast Metro Ops,334139,373443
700000000326,Ballymurphy Road,BusCoachTramOnStreetPoint,,,-5.9819198836,54.5915734657,09/07/2020,09/07/2020,Belfast Metro Ops,330501,373354
700000000327,Portadown Railway Station,BusCoachTramOnStreetPoint,,Craigavon,-6.4460752782,54.4244358122,09/07/2020,09/07/2020,Craigavon,300911,353988
700000000328,Whiterock Library,BusCoachTramOnStreetPoint,,,-5.9860994074,54.5934131167,09/07/2020,09/07/2020,Belfast Metro Ops,330225,373551
